Date,Channel,Data Source,Campaign Name,Spend,Impressions,Clicks,Video Views,Conversions
10/16/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4101.71,260834,566,38329,6
10/16/2025,Paid Search,Amazon ads,Wonderland Drive,2724.71,33411,2194,0,50
10/16/2025,Paid Social,Facebook ads,Spark Frenzy,4826.32,74207,1682,20684,28
10/16/2025,Organic,Direct Traffic,Spark Frenzy,0,12755,921,0,63
10/17/2025,Paid Social,Facebook ads,Spark Frenzy,3472.58,137413,1770,28192,96
10/17/2025,Organic,Direct Traffic,Spark Frenzy,0,13845,1065,0,86
10/17/2025,Paid Social,Linkedin ads,Back to Basics,4758.81,149470,1808,10229,99
10/17/2025,Programmatic,Google Display & Video 360,Back to Basics,3459.31,561740,596,43997,5
10/17/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2791.16,258952,239,35284,10
10/17/2025,Paid Search,Amazon ads,Wonderland Drive,2297.94,16739,2209,0,110
10/17/2025,Paid Social,Facebook ads,Loyalty First,4869.34,73981,1864,13425,26
10/17/2025,Organic,Direct Traffic,Elite Rewards Program,0,17879,1534,0,54
10/17/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3018.88,26689,3334,0,112
10/17/2025,Organic,Google organic,Eco-Forward Initiative,0,5865,669,0,58
10/17/2025,Programmatic,StackAdapt,Win-Back Outreach,3626.57,536446,753,37628,17
10/17/2025,Organic,Google organic,Win-Back Outreach,0,13344,1120,0,125
10/18/2025,Programmatic,Google Display & Video 360,Wonderland Drive,3216.52,567866,486,42539,18
10/18/2025,Paid Search,Amazon ads,Wonderland Drive,1342.46,24052,2334,0,142
10/18/2025,Organic,Google organic,Win-Back Outreach,0,6681,1521,0,70
10/18/2025,Paid Social,Linkedin ads,Back to Basics,1940.76,100999,1370,19236,25
10/18/2025,Programmatic,Google Display & Video 360,Back to Basics,1629.07,651984,514,17187,16
10/18/2025,Paid Search,Amazon ads,Loyalty First,1353.72,47820,2185,0,188
10/18/2025,Paid Social,Facebook ads,Loyalty First,2724.37,145666,1460,23098,30
10/18/2025,Paid Search,Google ads,Global Reach Outreach,4834.76,38582,2757,0,61
10/18/2025,Programmatic,StackAdapt,Global Reach Outreach,2331.27,783730,433,26689,7
10/18/2025,Paid Social,Facebook ads,Spark Frenzy,3477.22,96505,1343,26630,38
10/18/2025,Organic,Direct Traffic,Spark Frenzy,0,19839,929,0,66
10/19/2025,Organic,Direct Traffic,Elite Rewards Program,0,14951,1413,0,38
10/19/2025,Paid Social,Facebook ads,Elite Rewards Program,4215.44,140633,2062,12398,93
10/19/2025,Programmatic,Google Display & Video 360,Back to Basics,1292.46,636237,280,39275,11
10/19/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2630.82,284973,332,29867,9
10/19/2025,Programmatic,StackAdapt,Win-Back Outreach,4427.85,625745,678,28666,14
10/19/2025,Organic,Google organic,Win-Back Outreach,0,19659,1158,0,52
10/19/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4072.09,48165,3284,0,175
10/19/2025,Organic,Google organic,Eco-Forward Initiative,0,5511,1273,0,91
10/19/2025,Paid Social,Facebook ads,Spark Frenzy,3086.01,134056,815,7394,39
10/19/2025,Organic,Direct Traffic,Spark Frenzy,0,9919,1291,0,78
10/20/2025,Programmatic,Google Display & Video 360,Back to Basics,3398.57,677105,619,37932,18
10/20/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2948.8,265904,580,10528,6
10/20/2025,Paid Search,Amazon ads,Wonderland Drive,3423.91,20792,2540,0,180
10/20/2025,Paid Search,Google ads,Global Reach Outreach,2761.01,48379,2712,0,90
10/20/2025,Programmatic,StackAdapt,Global Reach Outreach,2618.04,529424,793,43799,16
10/20/2025,Organic,Direct Traffic,Elite Rewards Program,0,6779,1659,0,59
10/20/2025,Paid Social,Facebook ads,Elite Rewards Program,3767.47,109485,1783,9005,92
10/20/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3914.15,12240,3540,0,55
10/20/2025,Organic,Google organic,Eco-Forward Initiative,0,14339,1763,0,54
10/20/2025,Paid Social,Facebook ads,Spark Frenzy,1874.43,69667,919,15395,22
10/20/2025,Organic,Direct Traffic,Spark Frenzy,0,7647,552,0,110
10/20/2025,Programmatic,StackAdapt,Win-Back Outreach,1306.3,692502,615,45046,9
10/21/2025,Organic,Direct Traffic,Elite Rewards Program,0,13399,942,0,59
10/21/2025,Paid Social,Facebook ads,Elite Rewards Program,4469.04,60935,1697,22286,21
10/21/2025,Organic,Google organic,Eco-Forward Initiative,0,13108,1602,0,134
10/21/2025,Paid Social,Facebook ads,Spark Frenzy,2213.09,125501,966,18745,31
10/21/2025,Organic,Direct Traffic,Spark Frenzy,0,13782,1545,0,138
10/21/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1128.57,312794,613,48900,5
10/21/2025,Paid Search,Amazon ads,Wonderland Drive,2851.59,30759,2196,0,167
10/21/2025,Programmatic,StackAdapt,Win-Back Outreach,1719.46,241663,737,14395,9
10/21/2025,Organic,Google organic,Win-Back Outreach,0,10197,755,0,34
10/22/2025,Programmatic,StackAdapt,Global Reach Outreach,4987.06,276020,273,12059,8
10/22/2025,Paid Social,Linkedin ads,Back to Basics,2748.63,138746,2018,15361,75
10/22/2025,Programmatic,Google Display & Video 360,Back to Basics,4557.28,718505,770,14256,9
10/22/2025,Programmatic,StackAdapt,Win-Back Outreach,4028.96,501068,659,19334,8
10/22/2025,Organic,Google organic,Win-Back Outreach,0,5462,1438,0,142
10/22/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1628.89,30742,3178,0,190
10/22/2025,Organic,Google organic,Eco-Forward Initiative,0,17302,667,0,135
10/22/2025,Organic,Direct Traffic,Elite Rewards Program,0,7247,1655,0,56
10/22/2025,Paid Social,Facebook ads,Elite Rewards Program,1455.88,102103,595,17782,93
10/23/2025,Programmatic,StackAdapt,Win-Back Outreach,3553.34,689669,700,48572,11
10/23/2025,Organic,Google organic,Win-Back Outreach,0,8121,1793,0,50
10/23/2025,Paid Social,Facebook ads,Spark Frenzy,2777.92,144981,1912,21419,84
10/23/2025,Paid Search,Google ads,Global Reach Outreach,4554.64,47159,3142,0,104
10/23/2025,Programmatic,StackAdapt,Global Reach Outreach,4761.04,410767,362,43969,6
10/23/2025,Paid Social,Linkedin ads,Back to Basics,2310.05,146082,1400,13742,45
10/23/2025,Programmatic,Google Display & Video 360,Back to Basics,2284.8,369816,346,48470,18
10/23/2025,Paid Search,Amazon ads,Loyalty First,2565.95,40772,3093,0,193
10/23/2025,Paid Social,Facebook ads,Loyalty First,1376.51,79017,2196,11126,52
10/23/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1826.39,268668,786,36295,17
10/23/2025,Organic,Direct Traffic,Elite Rewards Program,0,10007,1147,0,45
10/23/2025,Paid Social,Facebook ads,Elite Rewards Program,1538.09,82497,871,17799,49
10/23/2025,Paid Search,Amazon ads,Eco-Forward Initiative,2024.19,14916,3403,0,199
10/23/2025,Organic,Google organic,Eco-Forward Initiative,0,5945,1781,0,100
10/24/2025,Paid Social,Facebook ads,Spark Frenzy,2144.21,122938,1186,15496,49
10/24/2025,Organic,Direct Traffic,Spark Frenzy,0,13283,797,0,41
10/24/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4337.37,30111,1165,0,186
10/24/2025,Organic,Google organic,Eco-Forward Initiative,0,16099,595,0,107
10/24/2025,Paid Social,Linkedin ads,Back to Basics,2322.24,107485,1789,7672,41
10/24/2025,Programmatic,Google Display & Video 360,Back to Basics,1829.09,562224,351,31234,6
10/24/2025,Organic,Direct Traffic,Elite Rewards Program,0,14309,1616,0,53
10/24/2025,Paid Social,Facebook ads,Elite Rewards Program,1856.85,91297,679,28744,37
10/24/2025,Paid Search,Amazon ads,Wonderland Drive,1482.61,26341,4223,0,134
10/24/2025,Paid Search,Amazon ads,Loyalty First,4586.95,28859,3513,0,192
10/24/2025,Paid Social,Facebook ads,Loyalty First,1136.02,133565,2194,11548,89
10/25/2025,Organic,Google organic,Eco-Forward Initiative,0,15713,917,0,47
10/25/2025,Organic,Direct Traffic,Elite Rewards Program,0,9968,574,0,113
10/25/2025,Paid Social,Facebook ads,Spark Frenzy,3566.01,100000,718,16736,75
10/25/2025,Organic,Direct Traffic,Spark Frenzy,0,12350,1134,0,38
10/25/2025,Programmatic,Google Display & Video 360,Wonderland Drive,3015.93,655675,675,18064,18
10/25/2025,Paid Search,Amazon ads,Wonderland Drive,4624.73,13843,3727,0,144
10/25/2025,Paid Search,Google ads,Global Reach Outreach,1947.39,28553,3035,0,116
10/25/2025,Programmatic,StackAdapt,Global Reach Outreach,1813.88,222254,213,47376,14
10/25/2025,Paid Search,Amazon ads,Loyalty First,1895.61,12589,1981,0,86
10/25/2025,Paid Social,Facebook ads,Loyalty First,1590.14,59186,1088,9429,100
10/25/2025,Programmatic,StackAdapt,Win-Back Outreach,3152.37,491051,237,15734,9
10/25/2025,Organic,Google organic,Win-Back Outreach,0,17314,991,0,82
10/26/2025,Programmatic,StackAdapt,Global Reach Outreach,1928.46,244897,345,22389,19
10/26/2025,Programmatic,StackAdapt,Win-Back Outreach,3583.17,748057,282,38829,16
10/26/2025,Paid Social,Facebook ads,Spark Frenzy,2306.58,144853,2184,12030,57
10/26/2025,Organic,Direct Traffic,Spark Frenzy,0,15099,884,0,45
10/26/2025,Paid Social,Facebook ads,Loyalty First,4914.73,132173,591,16181,33
10/26/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4958.91,48639,3219,0,99
10/27/2025,Paid Social,Facebook ads,Spark Frenzy,2613.28,124621,2123,7705,47
10/27/2025,Organic,Direct Traffic,Spark Frenzy,0,18136,1425,0,138
10/27/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2362.69,341951,304,24624,20
10/27/2025,Paid Search,Amazon ads,Wonderland Drive,2645.48,22917,4942,0,190
10/27/2025,Programmatic,StackAdapt,Win-Back Outreach,1051.32,643532,307,22397,9
10/27/2025,Organic,Direct Traffic,Elite Rewards Program,0,6218,1530,0,61
10/27/2025,Paid Search,Google ads,Global Reach Outreach,1489.81,28268,2281,0,65
10/27/2025,Programmatic,StackAdapt,Global Reach Outreach,4450.82,297968,652,43321,19
10/27/2025,Paid Social,Linkedin ads,Back to Basics,4712.95,143119,538,28515,84
10/28/2025,Programmatic,StackAdapt,Win-Back Outreach,4693.99,301326,674,19271,13
10/28/2025,Organic,Google organic,Win-Back Outreach,0,13229,1214,0,123
10/28/2025,Organic,Direct Traffic,Elite Rewards Program,0,11963,1050,0,126
10/28/2025,Paid Social,Facebook ads,Elite Rewards Program,3362.6,91283,637,16185,75
10/28/2025,Paid Social,Facebook ads,Spark Frenzy,1552.4,97801,950,16931,90
10/28/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1985.83,47657,1465,0,139
10/28/2025,Organic,Google organic,Eco-Forward Initiative,0,17618,565,0,50
10/28/2025,Paid Social,Linkedin ads,Back to Basics,3951.46,95867,957,5517,97
10/28/2025,Programmatic,Google Display & Video 360,Back to Basics,4831.5,775206,586,26172,20
10/28/2025,Paid Search,Google ads,Global Reach Outreach,4891.95,45000,4422,0,115
10/28/2025,Programmatic,StackAdapt,Global Reach Outreach,2004.12,743338,502,12039,20
10/28/2025,Paid Search,Amazon ads,Loyalty First,4855.86,26707,1154,0,121
10/28/2025,Paid Social,Facebook ads,Loyalty First,4850.33,126351,2240,29072,97
10/28/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4264.19,234598,557,41015,19
10/28/2025,Paid Search,Amazon ads,Wonderland Drive,4592.61,25592,3511,0,171
10/29/2025,Paid Search,Amazon ads,Loyalty First,1854.6,40097,4337,0,174
10/29/2025,Paid Social,Facebook ads,Loyalty First,3383.32,118329,1915,5403,48
10/29/2025,Paid Search,Google ads,Global Reach Outreach,2678.37,14884,1569,0,162
10/29/2025,Programmatic,StackAdapt,Global Reach Outreach,4262.76,667463,617,41153,12
10/29/2025,Programmatic,StackAdapt,Win-Back Outreach,3027.61,257844,640,37766,15
10/29/2025,Organic,Google organic,Win-Back Outreach,0,5307,1182,0,77
10/29/2025,Programmatic,Google Display & Video 360,Back to Basics,3743.62,426310,429,23674,13
10/29/2025,Paid Social,Facebook ads,Elite Rewards Program,2420,129923,1000,26767,88
10/29/2025,Paid Social,Facebook ads,Spark Frenzy,1948.89,140500,1867,18930,28
10/29/2025,Organic,Direct Traffic,Spark Frenzy,0,7941,756,0,43
10/29/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4749.37,19623,1826,0,123
10/29/2025,Organic,Google organic,Eco-Forward Initiative,0,5902,1670,0,125
10/30/2025,Paid Social,Facebook ads,Spark Frenzy,3837.47,133166,1757,16789,75
10/30/2025,Organic,Google organic,Eco-Forward Initiative,0,10731,1367,0,112
10/30/2025,Paid Social,Linkedin ads,Back to Basics,1091.62,106583,1510,24605,99
10/30/2025,Paid Social,Facebook ads,Elite Rewards Program,4842.08,79372,1237,26908,59
10/30/2025,Paid Search,Amazon ads,Loyalty First,3522.07,34911,2147,0,172
10/30/2025,Paid Search,Google ads,Global Reach Outreach,2384.58,49213,3872,0,136
10/30/2025,Programmatic,StackAdapt,Global Reach Outreach,4635.33,228879,575,18122,20
10/31/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3956.76,39345,3018,0,67
10/31/2025,Organic,Google organic,Eco-Forward Initiative,0,12738,1055,0,138
10/31/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4213.42,508882,286,23652,11
10/31/2025,Paid Search,Google ads,Global Reach Outreach,4711.31,37685,3064,0,93
10/31/2025,Paid Social,Facebook ads,Spark Frenzy,4053.39,92311,1914,25640,76
10/31/2025,Paid Social,Linkedin ads,Back to Basics,2115.3,56306,1314,15144,35
10/31/2025,Programmatic,Google Display & Video 360,Back to Basics,4922.64,559316,341,31238,10
11/01/2025,Paid Search,Amazon ads,Loyalty First,2843.26,43853,2652,0,107
11/01/2025,Paid Social,Facebook ads,Loyalty First,2747.87,64963,562,10029,100
11/01/2025,Paid Social,Facebook ads,Spark Frenzy,2320.69,62653,1114,11007,84
11/01/2025,Organic,Direct Traffic,Spark Frenzy,0,16539,745,0,98
11/01/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4053.07,370476,727,13562,8
11/01/2025,Paid Search,Amazon ads,Wonderland Drive,4972.32,41730,3662,0,140
11/01/2025,Programmatic,StackAdapt,Win-Back Outreach,3482.75,667027,473,29980,6
11/01/2025,Organic,Google organic,Win-Back Outreach,0,11219,1597,0,39
11/01/2025,Programmatic,StackAdapt,Global Reach Outreach,2496.85,525972,446,34080,14
11/01/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4198.88,41032,3250,0,162
11/01/2025,Organic,Google organic,Eco-Forward Initiative,0,10596,1923,0,81
11/02/2025,Paid Search,Amazon ads,Loyalty First,4375.52,33294,3309,0,81
11/02/2025,Paid Social,Facebook ads,Loyalty First,1428.75,147515,1033,6486,34
11/02/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2043.29,264406,457,32227,9
11/02/2025,Paid Search,Amazon ads,Wonderland Drive,4973.04,47680,3101,0,135
11/02/2025,Paid Search,Google ads,Global Reach Outreach,2330.46,13282,4251,0,152
11/02/2025,Programmatic,StackAdapt,Win-Back Outreach,2862.93,551235,604,27541,6
11/02/2025,Organic,Google organic,Win-Back Outreach,0,9518,1528,0,101
11/02/2025,Paid Social,Linkedin ads,Back to Basics,4466,68413,771,8621,63
11/02/2025,Programmatic,Google Display & Video 360,Back to Basics,3465.98,244011,397,44897,9
11/02/2025,Paid Social,Facebook ads,Spark Frenzy,2447.1,119028,1845,5987,89
11/02/2025,Organic,Direct Traffic,Spark Frenzy,0,8051,1662,0,48
11/02/2025,Organic,Direct Traffic,Elite Rewards Program,0,6461,1513,0,127
11/02/2025,Paid Social,Facebook ads,Elite Rewards Program,3032.92,130797,939,28912,83
11/03/2025,Organic,Direct Traffic,Elite Rewards Program,0,13722,1654,0,41
11/03/2025,Paid Social,Facebook ads,Elite Rewards Program,1858.62,51568,2155,27531,78
11/03/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2794.27,758417,501,22055,15
11/03/2025,Paid Search,Amazon ads,Wonderland Drive,3497.79,35315,4818,0,102
11/03/2025,Organic,Direct Traffic,Spark Frenzy,0,15360,1842,0,100
11/03/2025,Paid Search,Google ads,Global Reach Outreach,1351.9,13549,2735,0,61
11/03/2025,Programmatic,StackAdapt,Win-Back Outreach,2747.02,234250,349,35965,6
11/03/2025,Organic,Google organic,Win-Back Outreach,0,16319,1212,0,113
11/03/2025,Paid Social,Facebook ads,Loyalty First,2960.95,127565,548,14280,57
11/04/2025,Paid Search,Amazon ads,Wonderland Drive,4428.24,47490,1625,0,197
11/04/2025,Paid Search,Google ads,Global Reach Outreach,4783.72,48931,1867,0,69
11/04/2025,Programmatic,StackAdapt,Global Reach Outreach,3112.97,450308,673,32489,19
11/04/2025,Paid Social,Linkedin ads,Back to Basics,3117.84,92507,1827,29336,40
11/04/2025,Programmatic,Google Display & Video 360,Back to Basics,4050.2,336508,265,11793,10
11/04/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1856.91,44208,4991,0,58
11/04/2025,Programmatic,StackAdapt,Win-Back Outreach,3767.21,628068,709,39837,8
11/04/2025,Organic,Google organic,Win-Back Outreach,0,6009,1985,0,140
11/04/2025,Paid Social,Facebook ads,Spark Frenzy,2154.01,54023,2486,18593,65
11/04/2025,Organic,Direct Traffic,Spark Frenzy,0,13627,1149,0,106
11/05/2025,Programmatic,StackAdapt,Win-Back Outreach,3175.87,514279,656,14657,12
11/05/2025,Organic,Google organic,Win-Back Outreach,0,13824,755,0,38
11/05/2025,Programmatic,Google Display & Video 360,Back to Basics,1715.09,648777,334,24753,7
11/05/2025,Paid Search,Google ads,Global Reach Outreach,3820.81,42762,2394,0,138
11/05/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1071.69,209712,526,17968,16
11/05/2025,Paid Search,Amazon ads,Wonderland Drive,1278.3,27309,3069,0,64
11/05/2025,Paid Search,Amazon ads,Loyalty First,3541.94,10077,1556,0,94
11/05/2025,Paid Social,Facebook ads,Loyalty First,4835.52,149920,1770,6913,74
11/05/2025,Organic,Google organic,Eco-Forward Initiative,0,13132,895,0,148
11/06/2025,Paid Social,Linkedin ads,Back to Basics,1954.14,105317,2063,17344,42
11/06/2025,Programmatic,Google Display & Video 360,Back to Basics,1248.09,538066,280,29199,13
11/06/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4553.02,273522,205,29446,5
11/06/2025,Paid Search,Amazon ads,Wonderland Drive,1710.85,12022,2505,0,88
11/06/2025,Organic,Direct Traffic,Elite Rewards Program,0,19294,900,0,127
11/06/2025,Paid Social,Facebook ads,Elite Rewards Program,3168.36,97717,849,26085,80
11/06/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4624.22,40938,4405,0,122
11/06/2025,Organic,Google organic,Eco-Forward Initiative,0,17728,1137,0,130
11/06/2025,Programmatic,StackAdapt,Global Reach Outreach,1733.6,597850,469,21770,10
11/06/2025,Paid Search,Amazon ads,Loyalty First,1812.84,44002,4580,0,183
11/07/2025,Programmatic,StackAdapt,Win-Back Outreach,4888.58,796715,535,24530,8
11/07/2025,Organic,Google organic,Win-Back Outreach,0,15175,1469,0,98
11/07/2025,Organic,Direct Traffic,Elite Rewards Program,0,13790,598,0,77
11/07/2025,Paid Social,Facebook ads,Elite Rewards Program,4842.72,113886,785,6228,88
11/07/2025,Paid Social,Facebook ads,Spark Frenzy,3853.65,137213,2083,8118,26
11/07/2025,Organic,Direct Traffic,Spark Frenzy,0,8932,1325,0,37
11/07/2025,Organic,Google organic,Eco-Forward Initiative,0,17134,1928,0,69
11/07/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1649.57,484427,450,37504,11
11/07/2025,Paid Search,Amazon ads,Wonderland Drive,2551.99,36433,1316,0,89
11/08/2025,Paid Social,Facebook ads,Spark Frenzy,4471.94,73104,2470,11367,80
11/08/2025,Organic,Direct Traffic,Spark Frenzy,0,10151,1587,0,108
11/08/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4832.01,584079,322,21457,5
11/08/2025,Paid Search,Amazon ads,Wonderland Drive,1467.71,23131,1111,0,198
11/08/2025,Organic,Direct Traffic,Elite Rewards Program,0,19070,1951,0,109
11/08/2025,Paid Social,Facebook ads,Elite Rewards Program,4770.29,130075,552,12201,58
11/08/2025,Paid Search,Amazon ads,Eco-Forward Initiative,2706,22774,3961,0,103
11/08/2025,Organic,Google organic,Eco-Forward Initiative,0,12227,1240,0,93
11/08/2025,Programmatic,StackAdapt,Win-Back Outreach,4120.08,354666,469,26484,20
11/08/2025,Organic,Google organic,Win-Back Outreach,0,13628,1118,0,141
11/08/2025,Paid Social,Linkedin ads,Back to Basics,1514.99,96869,2065,15425,86
11/08/2025,Programmatic,Google Display & Video 360,Back to Basics,4790.11,558203,400,42114,7
11/09/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1507.65,43329,3647,0,167
11/09/2025,Organic,Direct Traffic,Elite Rewards Program,0,18805,1842,0,61
11/09/2025,Paid Social,Facebook ads,Elite Rewards Program,1765.52,82476,1753,7921,54
11/09/2025,Paid Search,Google ads,Global Reach Outreach,4145.77,19156,3052,0,136
11/09/2025,Programmatic,StackAdapt,Global Reach Outreach,2996.8,307791,592,10900,10
11/09/2025,Paid Social,Linkedin ads,Back to Basics,3516.71,57687,1266,19041,90
11/09/2025,Programmatic,Google Display & Video 360,Back to Basics,1015.08,634986,343,31688,15
11/09/2025,Paid Social,Facebook ads,Spark Frenzy,1613.68,120354,2077,5878,87
11/09/2025,Programmatic,StackAdapt,Win-Back Outreach,1064.29,213815,739,30772,15
11/09/2025,Organic,Google organic,Win-Back Outreach,0,18792,710,0,41
11/09/2025,Paid Social,Facebook ads,Loyalty First,2972.24,104603,2411,10014,38
11/10/2025,Organic,Google organic,Eco-Forward Initiative,0,6365,1758,0,37
11/10/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1468.56,777704,332,14789,11
11/10/2025,Paid Search,Amazon ads,Wonderland Drive,1167.35,39017,3821,0,100
11/10/2025,Programmatic,StackAdapt,Win-Back Outreach,1784.09,651100,341,12941,14
11/10/2025,Organic,Google organic,Win-Back Outreach,0,5850,768,0,41
11/10/2025,Paid Social,Linkedin ads,Back to Basics,2155.72,139900,2411,23965,63
11/10/2025,Programmatic,Google Display & Video 360,Back to Basics,3913.09,486737,496,44530,14
11/10/2025,Paid Search,Amazon ads,Loyalty First,2673.13,39311,1735,0,51
11/11/2025,Paid Search,Google ads,Global Reach Outreach,1578.4,21854,4944,0,107
11/11/2025,Programmatic,StackAdapt,Global Reach Outreach,2624.72,772509,331,27382,9
11/11/2025,Paid Search,Amazon ads,Loyalty First,4754.57,26977,3385,0,86
11/11/2025,Paid Social,Facebook ads,Loyalty First,1776.77,84395,2122,7266,84
11/11/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1249.2,36183,4609,0,73
11/11/2025,Organic,Google organic,Eco-Forward Initiative,0,11433,1341,0,50
11/11/2025,Programmatic,StackAdapt,Win-Back Outreach,3344.37,649084,724,26757,6
11/11/2025,Organic,Google organic,Win-Back Outreach,0,16888,1670,0,94
11/11/2025,Paid Social,Linkedin ads,Back to Basics,1591.03,68634,2337,22639,70
11/11/2025,Organic,Direct Traffic,Elite Rewards Program,0,17866,1946,0,147
11/11/2025,Paid Social,Facebook ads,Elite Rewards Program,1605.75,56150,2191,29161,95
11/11/2025,Paid Social,Facebook ads,Spark Frenzy,1874.51,125121,1201,5238,96
11/11/2025,Organic,Direct Traffic,Spark Frenzy,0,16560,662,0,58
11/11/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1093.76,669980,798,12950,15
11/11/2025,Paid Search,Amazon ads,Wonderland Drive,3075.61,26846,2117,0,185
11/12/2025,Paid Search,Amazon ads,Loyalty First,4253.65,48027,2726,0,118
11/12/2025,Paid Social,Facebook ads,Loyalty First,4695.89,126775,952,24624,20
11/12/2025,Organic,Google organic,Eco-Forward Initiative,0,7534,1347,0,120
11/12/2025,Paid Social,Facebook ads,Elite Rewards Program,1638.14,86156,1672,29591,20
11/12/2025,Paid Search,Google ads,Global Reach Outreach,4957.82,45790,3592,0,152
11/12/2025,Programmatic,StackAdapt,Global Reach Outreach,4457.1,560542,720,10754,18
11/12/2025,Paid Social,Facebook ads,Spark Frenzy,1032.65,146635,2422,10451,100
11/12/2025,Organic,Direct Traffic,Spark Frenzy,0,8343,1767,0,37
11/13/2025,Paid Social,Facebook ads,Elite Rewards Program,4383.96,101645,1921,5921,29
11/13/2025,Programmatic,StackAdapt,Win-Back Outreach,4499.82,648437,649,24835,12
11/13/2025,Organic,Google organic,Win-Back Outreach,0,11281,551,0,135
11/13/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2004.09,370685,465,11753,7
11/13/2025,Paid Search,Amazon ads,Wonderland Drive,3761.56,14028,3202,0,145
11/13/2025,Paid Social,Linkedin ads,Back to Basics,2184.49,117114,2327,13011,54
11/13/2025,Programmatic,Google Display & Video 360,Back to Basics,2360.37,302122,207,47157,11
11/13/2025,Paid Search,Amazon ads,Loyalty First,1691.82,47578,2294,0,56
11/13/2025,Paid Social,Facebook ads,Loyalty First,3735.9,95284,2297,26647,36
11/13/2025,Paid Search,Google ads,Global Reach Outreach,1907.73,31618,4340,0,181
11/13/2025,Programmatic,StackAdapt,Global Reach Outreach,2024.56,504800,495,37691,18
11/13/2025,Paid Social,Facebook ads,Spark Frenzy,3947.81,91738,1153,22025,46
11/13/2025,Organic,Direct Traffic,Spark Frenzy,0,8351,1231,0,130
11/13/2025,Organic,Google organic,Eco-Forward Initiative,0,18456,1116,0,140
11/14/2025,Paid Search,Amazon ads,Loyalty First,2668.59,21846,1030,0,154
11/14/2025,Paid Social,Facebook ads,Loyalty First,2955.37,104902,801,8124,61
11/14/2025,Paid Social,Linkedin ads,Back to Basics,1770.59,114641,2434,23198,52
11/14/2025,Programmatic,Google Display & Video 360,Back to Basics,3967.77,513349,584,47226,5
11/14/2025,Programmatic,StackAdapt,Win-Back Outreach,2362.98,533880,778,35961,15
11/14/2025,Organic,Google organic,Win-Back Outreach,0,15926,1065,0,116
11/14/2025,Paid Search,Amazon ads,Wonderland Drive,4095.41,22249,1283,0,114
11/14/2025,Organic,Direct Traffic,Elite Rewards Program,0,17037,1866,0,120
11/14/2025,Paid Social,Facebook ads,Elite Rewards Program,2735.5,147068,2116,12027,60
11/14/2025,Organic,Google organic,Eco-Forward Initiative,0,7999,1301,0,46
11/14/2025,Paid Social,Facebook ads,Spark Frenzy,3368.72,141578,1586,7885,23
11/14/2025,Organic,Direct Traffic,Spark Frenzy,0,17074,1612,0,62
11/15/2025,Paid Search,Google ads,Global Reach Outreach,2534.14,13979,1020,0,96
11/15/2025,Programmatic,StackAdapt,Global Reach Outreach,3546.08,318129,336,38026,11
11/15/2025,Paid Search,Amazon ads,Loyalty First,3020.91,21642,3811,0,194
11/15/2025,Paid Social,Linkedin ads,Back to Basics,3474.4,109173,1876,20771,88
11/15/2025,Programmatic,Google Display & Video 360,Back to Basics,3701.9,489832,304,40251,11
11/15/2025,Paid Social,Facebook ads,Spark Frenzy,4698.17,121256,1539,11071,64
11/15/2025,Organic,Direct Traffic,Spark Frenzy,0,16028,1212,0,139
11/15/2025,Organic,Direct Traffic,Elite Rewards Program,0,13358,959,0,79
11/15/2025,Paid Social,Facebook ads,Elite Rewards Program,2827.51,85763,1204,19403,68
11/15/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2139.99,590259,314,25384,19
11/15/2025,Paid Search,Amazon ads,Wonderland Drive,4775.31,31276,3294,0,97
